UserId,Age,Gender,Education,Country,Victim,Chatbot,Q0,Q1,Q2,Q3,Q4,Q5,PQ1,PQ2,PQ3,PQ4,PQ5
204990527,39,M,BD,United States,YM,,0,1,3,2,3,1,phishingWriting50p,hamWriting25p,phishingStyling50p,hamStyling50p,I checked sender address and hovered over links I also looked for grammer errors 
140791326,72,F,HS,United States,YM,,0,1,3,3,3,1,phishingWriting25p,hamWriting0p,phishingStyling50p,hamStyling0p,checking the links in the email by hovering over it to see the actual link destination
507141170,29,M,BD,United States,A,,0,0,3,0,2,0,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling75p,BASED ON THE DESCRIBTION AND MESSAGE 
305018744,37,M,BD,United States,YF,,1,1,1,1,0,2,phishingWriting75p,hamWriting50p,phishingStyling100p,hamStyling50p,
982822621,28,M,BD,United States,YM,,0,1,3,1,1,2,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,the instructions provided at first 
194439413,35,F,BD,United States,YF,,0,1,3,3,1,3,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,I would think that the emails were a phishing email if the links or the sender email didnt match up I also looked closer at the body of the emails and thought about if the emails sounded logical and not over the top
610774231,62,M,BD,United States,YF,,0,1,3,3,3,1,phishingWriting50p,hamWriting50p,phishingStyling25p,hamStyling25p,Mostly I hovered over any links included in the emailks to determine if they matched the supposed senderinstitution I also used the actual message and decided if it sounded legit
816255991,62,F,BD,United States,YF,,0,1,3,3,1,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling25p,Correct spelling grammar web address and content
699421312,36,F,BD,United States,YF,,0,1,3,3,1,1,phishingWriting50p,hamWriting25p,phishingStyling25p,hamStyling50p,I checked for emails that asked for sensitive criteria seemed urgent provided an offer that seemed too good to be true the subject line and the sender information
599740376,27,F,BD,United States,A,,0,1,3,2,2,1,phishingWriting100p,hamWriting50p,phishingStyling100p,hamStyling75p,
185977018,31,M,HS,United States,YM,,0,1,3,1,3,3,phishingWriting50p,hamWriting50p,phishingStyling75p,hamStyling25p,Whether a link was broken or misspelling of company names or if it came from a gmail account or if it used a lot of caps and loud language
184923371,48,M,BD,United States,YF,,0,1,3,3,3,1,phishingWriting75p,hamWriting0p,phishingStyling75p,hamStyling0p,I would check the sender and the link for contradictions Also any too good to be true promises being made 
534558744,34,F,BD,United States,YM,,1,0,3,0,2,0,phishingWriting100p,hamWriting75p,phishingStyling100p,hamStyling50p,cannot find may be am use my knowledge
754774922,56,M,HS,United States,YM,,0,1,3,3,1,1,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,I generally browsed through the message content to see what the wording was like and then checked the links given to see if they looked phishy I would also check the email address against the given link
245674285,47,M,MD,United States,YF,,1,0,2,1,2,1,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling100p,Urgent call to action or threats  Be suspicious of emails and Teams messages that claim you must click call or open an attachment immediately Often theyll claim you have to act now to claim a reward or avoid a penalty
53594687,42,M,MD,United States,YF,,0,1,3,0,1,1,phishingWriting25p,hamWriting75p,phishingStyling25p,hamStyling50p,I checked if the email address matches the official domain of the purported sender Discrepancies or suspicious domains may indicate phishing
512320065,45,F,MD,United States,YF,,0,1,3,0,3,3,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling50p,I just tried to decide if they were legitimate I checked email addresses and read the content to see if it was suspicious 
588121795,33,M,MD,United States,YM,,0,1,3,0,2,0,phishingWriting100p,hamWriting50p,phishingStyling100p,hamStyling50p,nope
25461255,46,F,HS,United States,YF,,0,1,3,3,2,1,phishingWriting75p,hamWriting25p,phishingStyling50p,hamStyling50p,I looked at the wording such as urgency the address the link included
562112366,32,M,MD,United States,YM,,3,1,3,3,2,0,phishingWriting100p,hamWriting100p,phishingStyling100p,hamStyling100p,no comments
894317438,30,M,BD,United States,YM,,0,1,2,0,0,1,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling50p,I gives try to knowledge and honestly opinion
321867955,31,M,BD,United States,YF,,1,0,2,1,1,1,phishingWriting75p,hamWriting50p,phishingStyling100p,hamStyling75p,
33640705,30,M,BD,United States,YM,,0,1,3,3,3,0,phishingWriting50p,hamWriting25p,phishingStyling50p,hamStyling25p,I looked for spelling errors how urgent the language was and whether the links were legit looking
212000978,46,M,BD,United States,YM,,0,1,3,0,3,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,Checking links by hovering over them or looking at senders that didnt make sense 
534329621,39,F,HS,United States,YF,,0,1,3,2,1,1,phishingWriting100p,hamWriting50p,phishingStyling75p,hamStyling50p,Looking at the type of email who it was from and the email address and links included
300552670,50,F,BD,United States,YF,,0,1,1,0,3,3,phishingWriting25p,hamWriting25p,phishingStyling50p,hamStyling25p,I hovered over the link to see where it would lead looked for misspellings watched out for urgent language 
792267766,27,M,BD,United States,YF,,1,1,2,3,1,1,phishingWriting75p,hamWriting50p,phishingStyling100p,hamStyling75p,
691072316,46,F,BD,United States,A,,3,2,2,3,2,3,phishingWriting75p,hamWriting100p,phishingStyling50p,hamStyling75p,Based on the emails I identify it
364907802,35,F,BD,United States,YM,,0,1,3,3,1,1,phishingWriting25p,hamWriting25p,phishingStyling25p,hamStyling25p,Requesting for credential verification urgency and questionable links
685187857,49,M,BD,United States,YF,,0,1,3,1,3,1,phishingWriting50p,hamWriting25p,phishingStyling50p,hamStyling25p,Check the link check the reply to email check for misspellings
854172598,45,M,HS,United States,YF,,0,1,3,3,3,1,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,I usually looked at the link to see if it looked suspicious or not
334034460,46,F,HS,United States,YF,,0,1,3,0,1,1,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling25p,If it sounded weird or was pressuring me to act fast I assumed it was phishing Also if the links didnt match I assumed it was phishing
241944932,30,F,BD,United States,YM,,1,1,1,2,1,1,phishingWriting75p,hamWriting75p,phishingStyling100p,hamStyling100p,
431469382,41,F,MD,United States,YM,,0,1,3,0,2,1,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,weather or not there is sense of urgency grammar or spelling error personal information requested sketchy links
935062495,42,F,MD,United States,A,,0,1,3,2,1,2,phishingWriting75p,hamWriting100p,phishingStyling75p,hamStyling50p,i did my best knowledge 
435289891,48,M,DD,United States,YF,,1,1,3,3,1,3,phishingWriting75p,hamWriting25p,phishingStyling75p,hamStyling25p,based on the aim and link
745944296,24,M,BD,United States,YF,,0,1,3,3,1,1,phishingWriting50p,hamWriting75p,phishingStyling75p,hamStyling75p,I looked at where the link led first if there was a link I would also look at the sender to see if something was misspelled or did not line up with the rest of the email 
496041935,50,M,HS,United States,YM,,0,1,3,3,3,1,phishingWriting50p,hamWriting50p,phishingStyling25p,hamStyling25p,I would try to check to see what the email address domain of the sender was I would check the link to make sure it matched who they were representing and made sure it didnt have any misspellings or wrong letters I looked for urgency in the text
427883301,60,M,HS,United States,YF,,0,1,3,3,3,1,phishingWriting25p,hamWriting25p,phishingStyling25p,hamStyling25p,Email address matched or didnt match url of link url The email was overly urgent or made unusual requests 
682474506,27,M,HS,United States,YM,,0,1,3,3,1,3,phishingWriting50p,hamWriting50p,phishingStyling25p,hamStyling50p,I looked mainly at the email address it came from Also I clicked on links
486872410,44,F,BD,United States,,,1,0,2,0,3,1,phishingWriting100p,hamWriting75p,phishingStyling100p,hamStyling75p,very easy decisions making
447615917,30,F,MD,United States,A,,0,1,3,0,1,3,phishingWriting50p,hamWriting25p,phishingStyling25p,hamStyling25p,If it was urgent and contained a link
161974314,63,M,PD,United States,YM,,0,1,3,3,3,1,phishingWriting50p,hamWriting25p,phishingStyling50p,hamStyling0p,Usually if there was a link and the link email address didnt match the address on the from sender then I thought it was a fake Also making a demand would make me scutinize more 
997082335,30,M,BD,United States,YM,,0,1,3,0,1,3,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling50p,Based on who it was sent from how well the message is written and the actual goal of the message sent to me 
767177849,63,M,BD,United States,YF,,0,1,3,3,3,2,phishingWriting25p,hamWriting25p,phishingStyling25p,hamStyling25p,just if it sounded off from what a normal email would be like
964172711,34,M,BD,United States,YM,,0,1,3,3,2,1,phishingWriting100p,hamWriting50p,phishingStyling100p,hamStyling50p,I checked the enclosed links and evaluated the message
64328041,41,M,HS,United States,YF,,0,1,1,3,1,3,phishingWriting25p,hamWriting25p,phishingStyling25p,hamStyling25p,what the email address and website address were how ugent the message was and if they asked for personal information
693247372,33,M,BD,United States,YM,,0,1,3,2,2,2,phishingWriting50p,hamWriting50p,phishingStyling75p,hamStyling75p,Urgency sense and Link verification mostly
43291815,55,M,BD,United States,YF,,0,1,3,3,3,1,phishingWriting100p,hamWriting25p,phishingStyling50p,hamStyling25p,Email domain matching any requests made in the body of the email and too good to be true offers to distinguish ham from spam
525964194,68,M,HS,United States,A,,0,1,0,3,3,1,phishingWriting50p,hamWriting0p,phishingStyling50p,hamStyling0p,Unprofessional language including urgency is an immediate red flag Fake link is clear confirmation of phishing A professional email not requiring response is an immediate green flag 
19662519,47,M,HS,United States,YF,,0,1,3,1,3,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,Most phishing attempts claim you need to give account information by clicking on a link
482636295,25,M,BD,United States,YF,,0,1,3,3,1,3,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,I based it on the email website domain and also the language used in the email like whether or not it seemed urgent
818978490,30,M,HS,United States,A,,0,1,3,3,2,1,phishingWriting50p,hamWriting50p,phishingStyling25p,hamStyling75p,The biggest thing is the link If it mismatched what it said it was going to that was a red flag Afterwards I would check the content of the letter was it alarmist asked me to log in anywhere and the sender to see if it matched the body
721564259,43,F,HS,United States,YF,,0,1,3,0,3,1,phishingWriting50p,hamWriting25p,phishingStyling75p,hamStyling50p,The wording and grammar the email addresses the links if they were threatening and if they were just informational emails that didnt require an action right away
423157186,35,M,HS,United States,A,,0,1,3,0,3,1,phishingWriting75p,hamWriting100p,phishingStyling75p,hamStyling100p,i just looked for all the obvious signswrong linksurgent wording
34228623,62,F,PD,United States,YF,,0,1,3,0,3,2,phishingWriting75p,hamWriting75p,phishingStyling50p,hamStyling50p,Blatant money grab and information solicitation
169342311,52,F,BD,United States,YF,,0,1,3,3,3,1,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,When I saw a strange word or a misspelled word in the true link address I knew it was a phishing attempt  I also tried to verify that the body of the email matched the subject line  But many of the trials were still difficult
660515276,38,M,BD,United States,YF,,0,1,3,3,1,0,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,Just the clues you provided me before the survey things like urgency scare tactics and numbers and fishy email addresses
946529684,58,M,HS,United States,YM,,0,1,3,3,2,1,phishingWriting50p,hamWriting50p,phishingStyling75p,hamStyling75p,Ive been on the net a long time and have learned what is and isnt phishing with some degree of accuracy  I looked at the type of message the link and whether it went to the right site and I looked for the EMERGENCY type text
999909922,35,F,BD,United States,YF,,0,1,3,0,1,1,phishingWriting25p,hamWriting75p,phishingStyling25p,hamStyling25p,If the sender of the email appears dubious or if the email address extension seems questionable I tended to exercise caution Similarly if the tone of the message came across as overly demanding or excessively familiar
315412070,47,F,HS,United States,YM,,0,1,3,2,1,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,Trying to pay attention to the language in the emails Also checking email spelling and links
935608847,46,M,BD,United States,YM,,0,1,3,3,3,1,phishingWriting100p,hamWriting100p,phishingStyling100p,hamStyling100p,checked the links checked the reason for the email checked the language and checked that all websites and addresses matched up
547493973,42,M,BD,United States,YF,,0,1,3,3,2,1,phishingWriting25p,hamWriting75p,phishingStyling50p,hamStyling75p,I checked grammar fake links suspicious subject lines exaggerated tones
593810939,48,M,BD,United States,YM,,0,1,3,3,1,1,phishingWriting75p,hamWriting50p,phishingStyling50p,hamStyling75p,The message sender and and immediate attention the message asked for
901854599,31,M,HS,United States,YF,,0,1,3,0,2,3,phishingWriting75p,hamWriting25p,phishingStyling75p,hamStyling50p,I would look for words like urgent a link that didnt match up with the sender also misspelled things and if the senders email name looked legit
574185233,22,F,HS,United States,,,0,1,3,3,1,1,phishingWriting50p,hamWriting25p,phishingStyling75p,hamStyling25p,I think the strategy or criteria that I used to identify whether in the emails were phishing was based on the speech in the emails how they matched up with the links and how convincing they were compared to other creditable emails Ive seen before
330879639,31,M,BD,United States,YF,,0,1,3,3,1,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,I made sure to look at the sender as well as the content and common tactics with the content I looked at the links as well as the action requested or needed for the email
379412012,47,F,HS,United States,YF,,0,1,3,3,2,1,phishingWriting50p,hamWriting50p,phishingStyling25p,hamStyling25p,A lot of the phishing attempts had links that did not match the website I also flagged ones that were giving prizes
795732321,53,F,BD,United States,YF,,0,1,3,3,2,1,phishingWriting100p,hamWriting75p,phishingStyling50p,hamStyling75p,I used what I thought applied best
343347622,35,M,HS,United States,YM,,0,1,3,2,1,1,phishingWriting50p,hamWriting25p,phishingStyling50p,hamStyling25p,The way the email was written Who the email was from and the kinds of actions the email was prompting me take indicated whether or not it was authentic Also the email addressed from where the email was sent from
561279218,54,F,BD,United States,YF,,1,1,1,1,0,2,phishingWriting75p,hamWriting50p,phishingStyling100p,hamStyling75p,
134579832,54,M,BD,United States,A,,0,2,0,0,1,0,phishingWriting75p,hamWriting50p,phishingStyling25p,hamStyling25p,none
605922975,40,F,BD,United States,YF,,0,1,3,3,3,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,I hovered over the links to see if they were going towards a legitimate website or not 
464562474,71,M,BD,United States,YF,,0,1,3,0,1,3,phishingWriting50p,hamWriting75p,phishingStyling75p,hamStyling75p,I checked the link
383280310,34,F,BD,United States,YM,,0,1,3,0,3,1,phishingWriting75p,hamWriting50p,phishingStyling50p,hamStyling50p,I tried to look at the email of the sender if there was a company or school associated and I hovered over the link to see the details of the link I did read the body of the email as well to see if it was asking for personal identifiable informatio
635494733,30,M,BD,United States,YM,,0,1,3,0,3,1,phishingWriting50p,hamWriting75p,phishingStyling50p,hamStyling75p,I checked the email address to see if it was legitimate  I checked any links to hover over them to see if the URL matched the text and the sender
708784461,49,F,HS,United States,YM,,0,1,3,3,3,1,phishingWriting50p,hamWriting50p,phishingStyling25p,hamStyling25p,I checked the website and the email address mainly  If they said I had won a prize I marked them as phishing 
529402058,33,M,HS,United States,YM,,0,1,3,0,3,3,phishingWriting50p,hamWriting50p,phishingStyling75p,hamStyling25p,I first usually would check if there were any weird link URLs and then if not I would look at the sender If everything seemed ok I would figure it was not a phishing attempt although sometimes I was too strict when it came to sender accounts
228738435,32,F,BD,United States,YF,,2,2,1,0,1,2,phishingWriting100p,hamWriting75p,phishingStyling50p,hamStyling50p,
775108083,32,M,HS,United States,YM,,0,1,3,0,3,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,I mostly checked the links though I did read through and look for misspelled things urgent tones etc as well
678215556,29,F,BD,United States,YF,,1,2,2,1,1,1,phishingWriting75p,hamWriting50p,phishingStyling100p,hamStyling50p,
226197277,35,M,HS,United States,YF,,0,1,3,3,1,1,phishingWriting50p,hamWriting0p,phishingStyling50p,hamStyling50p,Whether or not the link seemed suspicious once my cursor highlighted it and whether or not it claimed to be giving me a gift or needed personal information 
169692257,27,F,BD,United States,YF,,0,1,3,0,1,2,phishingWriting50p,hamWriting75p,phishingStyling50p,hamStyling50p,According to messages
164076112,28,M,BD,United States,YM,,0,1,3,0,1,1,phishingWriting25p,hamWriting25p,phishingStyling25p,hamStyling25p,I kept thinking about the features listed in the instructions before the answering the questions I did things link check the links check the sender and checked grammar I tried to compare them to real phishing attempts Ive received
171944933,62,F,BD,United States,YF,,0,1,3,3,3,1,phishingWriting25p,hamWriting0p,phishingStyling50p,hamStyling25p,Apparently having  different sites one for the sender and  others in the email does NOT making it phishing because I got that one wrong And apparently the ones that start with  are okay as well I checked language senders and links
201237520,28,M,BD,United States,YF,,0,1,3,3,1,1,phishingWriting25p,hamWriting25p,phishingStyling25p,hamStyling0p,I tried to look at multiple things like the website link sender and general tone of the email
470816450,42,M,HS,United States,A,,0,1,3,3,1,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,Checking the URL when hovering around the links  Double check to see if email came from legitimate websites Im aware of  
704877288,40,M,HS,United States,YM,,0,1,3,3,3,1,phishingWriting100p,hamWriting100p,phishingStyling100p,hamStyling100p,Mostly I checked the links  The email address proved to be an unreliable factor as they did not usually match but were still considered not spam in the experiment  In addition there were typos in company names which were still considered not spam
76527269,22,F,BD,United States,YM,,1,1,3,0,1,2,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling25p,NOTHING
664433794,38,F,MD,United States,YM,,0,0,0,1,3,0,phishingWriting75p,hamWriting75p,phishingStyling100p,hamStyling75p,phishing emails are fake  when i read the email i can understand 
797491628,58,M,MD,United States,YF,,0,1,3,3,3,3,phishingWriting25p,hamWriting25p,phishingStyling25p,hamStyling25p,i check the links to make sure they matched up with the company
236139636,45,F,BD,United States,YF,,0,1,3,3,1,1,phishingWriting75p,hamWriting75p,phishingStyling100p,hamStyling75p,I read the email and looked for any kind of urgent language like threats of account closures deadlines or if the offer was something that seemed too good to be true I looked for any errors in spelling and at the email address
173359658,39,M,BD,United States,YF,,0,1,3,3,3,1,phishingWriting75p,hamWriting25p,phishingStyling50p,hamStyling25p,Are there misspelled words or odd formatting Is it asking for contactpersonal information Is it trying to scare me or entice me with good news Does the sender address authentic or look authentic Does the link go to where it says it goes to
568314756,74,M,PD,United States,YF,,0,1,3,0,3,1,phishingWriting50p,hamWriting75p,phishingStyling75p,hamStyling50p,Email address urgency congruence of links with hot links language
179938485,27,F,HS,United States,YF,,0,1,3,0,1,1,phishingWriting100p,hamWriting100p,phishingStyling100p,hamStyling100p,I check out the URL link to see if it looks like the real deal the actual website it claims to be Also I pay attention to how they put that link in the email making sure its not too sneaky or tempting trying to trick folks into clicking on it
616121139,37,M,HS,United States,YM,,0,1,3,3,2,1,phishingWriting50p,hamWriting50p,phishingStyling75p,hamStyling75p,I followed the instructions I relied on my experience I checked the sender the url vs the given text the subject matter looked at typos etc
314502039,38,M,MD,United States,YM,,0,1,3,3,3,0,phishingWriting75p,hamWriting25p,phishingStyling75p,hamStyling50p,I made my decisions based on my understanding of the examples given earlier
304628392,35,M,HS,United States,YM,,0,1,3,3,3,1,phishingWriting75p,hamWriting25p,phishingStyling100p,hamStyling50p,Usually the most obvious signs that an email was a phishing attempt was the sender used urgent language that something had to done immediately or I would lose access to my account and the email contained a link they wanted me to click
600504131,28,F,HS,United States,YF,,0,1,0,0,1,3,phishingWriting75p,hamWriting25p,phishingStyling50p,hamStyling50p,
982993882,45,M,HS,United States,YF,,0,1,3,3,3,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,I looked for correct spellings company name matches email senders also if it request any credential informations or urgently requests
640531989,34,M,HS,United States,YM,,0,1,0,3,2,1,phishingWriting100p,hamWriting75p,phishingStyling100p,hamStyling50p,How urgent it was whether it required me to enter sensitive information how familiar I was with the company whether a reward was being offered and if links and sender information matched
143436692,34,M,HS,United States,YF,,0,1,3,3,1,1,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling50p,I would first observe the tone of the email and what it is asking me for I would then check the link at the end of the email
883796169,36,M,BD,United States,YM,,0,1,3,3,3,1,phishingWriting50p,hamWriting75p,phishingStyling50p,hamStyling75p,The link mismatch was the biggest indicator of a phishing attempt Suspicious headlines offers and rewards were also signals
209902693,32,M,BD,United States,YF,,0,1,3,3,1,1,phishingWriting50p,hamWriting50p,phishingStyling100p,hamStyling100p,Senders Email Address I checked if the senders email address appeared legitimate or if it was spoofed or altered to resemble a legitimate source
538503457,49,F,BD,United States,YM,,0,1,3,3,1,3,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling75p,I tried to see if it was urgent asked for personal information and contained errors
467721341,38,F,HS,United States,YM,,0,1,3,3,3,3,phishingWriting50p,hamWriting50p,phishingStyling75p,hamStyling75p,I tried to go by common sense and remember the guidelines shown at the beginning of the study
80731110,42,F,BD,United States,A,,0,1,3,0,2,1,phishingWriting75p,hamWriting75p,phishingStyling100p,hamStyling75p,
824572158,37,F,HS,United States,YM,,0,1,0,3,3,1,phishingWriting50p,hamWriting50p,phishingStyling25p,hamStyling50p,I looked at the links provided by hovering my cursor over it I also looked at the style of the email such as urgency or lotterysweepstakes winnings
482869022,25,F,HS,United States,YF,,0,1,3,3,1,2,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,Check link by hovering urgency spelling mistakes
269287413,33,M,BD,United States,YM,,0,1,0,3,3,1,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling50p,Check email address if content is deceptive like unbelievable information
299680361,43,M,PD,United States,YF,,0,1,3,0,3,1,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling25p,Mostly checked links since that was the easiest way to tell Also went by the tone so emails that sounded urgent or alarmist made me lean towards them being a phishing attempt
273062832,45,F,BD,United States,YF,,0,1,3,3,1,2,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,Link details tone of message spelling mistakes whether it asks for personal information whether the site tells you to login using bank website and does not mandate the link in the email
130861023,28,M,BD,United States,YF,,0,1,3,3,3,2,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,I mainly look at the senders email name and subject to see if its suspicious if the link address within the email matches the senders email suffix and if it uses a tone of urgency as well as content about a lucky event such as winning a lottery
845969819,47,F,HS,United States,YF,,0,1,3,0,2,1,phishingWriting75p,hamWriting25p,phishingStyling50p,hamStyling50p,If the link was misspelled or did not belong to the company
448268140,51,M,HS,United States,A,,1,0,1,0,0,1,phishingWriting75p,hamWriting25p,phishingStyling50p,hamStyling25p,cyber security decisions are done and identify the phishing attempt
987798900,30,F,BD,United States,A,,3,0,3,0,1,0,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling75p,The most obvious way to spot a bogus email is if the sender uses a public email domain such as gmailcom PayPal phishing email example
857931171,42,M,BD,United States,YM,,0,1,0,3,1,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling25p,I looked at the links that I used my computer mouse to hover and see if the link was fake or not This is what I would use to see if there is a phishing was happening 
783684699,44,M,HS,United States,YF,,0,1,3,3,3,1,phishingWriting0p,hamWriting0p,phishingStyling0p,hamStyling0p,I checked the links to see if they matched the sites I checked if I know the person or not
150295197,43,F,BD,United States,A,,0,0,1,1,2,0,phishingWriting25p,hamWriting75p,phishingStyling50p,hamStyling75p,cyber security decisions are identify the phishing attempt
729043463,37,M,MD,United States,A,,1,1,1,3,1,1,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling50p,Phishing emails often have emails that seem to match with the real reputable companies but if you look carefully youll see the typos  misspellings Always verify the domain of the sender
693382122,34,M,BD,United States,YF,,1,0,0,0,1,1,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,After read email understood
167896991,33,M,HS,United States,YM,,0,1,0,2,3,1,phishingWriting75p,hamWriting25p,phishingStyling75p,hamStyling25p,whether the wording was suspicious and whether the sender or links looked wrong
982425954,25,F,BD,United States,A,,0,1,1,1,0,1,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling0p,Verify the links is an phishing email
577593534,30,F,BD,United States,YF,,0,1,3,3,1,1,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling50p,I just tried to follow the guidelines 
138414020,44,M,MD,United States,YF,,0,1,3,0,3,1,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,
919348246,34,M,BD,United States,YF,,1,0,3,0,0,2,phishingWriting100p,hamWriting100p,phishingStyling100p,hamStyling100p,If read than understand
952454823,34,M,BD,United States,YF,,0,1,3,2,1,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling75p,Mostly seeing if the link was legit
54720790,46,M,HS,United States,YM,,0,1,3,3,3,1,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,What they were asking for what was the email address and where did the link go
287445136,43,M,MD,United States,YM,,0,1,3,3,1,1,phishingWriting75p,hamWriting25p,phishingStyling75p,hamStyling25p,I checked the links first and foremost if they did not match the sender that was a big giveaway it was falseAbout one that perhaps i took too literally It said it was a Greeting Friend example  had a diff url than text but said it wasnt phish
600809417,27,M,BD,United States,YM,,0,1,3,3,1,2,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,If they ask me to click on links to do something which I dont know about that increases the chance of a phishing attempt to me 
597337090,40,M,BD,United States,YF,,0,1,3,3,2,2,phishingWriting100p,hamWriting100p,phishingStyling100p,hamStyling100p,The whole thing really did the subject matter match what was being said in the email is the address right if any of these were off I was suspicious I personally never click the links in emails I always go directly to the website through a bookmar
775628829,50,F,HS,United States,YF,,0,1,3,3,1,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,I looked at the sender and the link first then I looked at the tone and requests made by the email
65313324,33,M,BD,United States,YF,,0,1,3,3,3,1,phishingWriting0p,hamWriting0p,phishingStyling0p,hamStyling0p,The links were usually the best bet for me If the link didnt match the sender or the text or had something misspelled I knew it was phishing Sometimes the language and how urgent they were gave it away as well
248430156,53,M,DD,United States,YF,,0,1,3,3,3,1,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,I looked for urgent language and verified the link
639236365,55,M,BD,United States,YM,,0,1,3,3,1,1,phishingWriting50p,hamWriting75p,phishingStyling50p,hamStyling75p,If the destination link was different from the expected link even when it went to a google docs page If the return email was a gmail address or other free email server There was one that looked like someone just pasted a whole email template into
324851288,46,M,BD,United States,YM,,0,1,3,3,3,1,phishingWriting75p,hamWriting75p,phishingStyling75p,hamStyling75p,I read through the text to understand the ask verified the sender and any links provided
593002269,32,F,MD,United States,A,,0,1,1,2,1,0,phishingWriting75p,hamWriting75p,phishingStyling50p,hamStyling75p,good
649011084,37,M,BD,United States,YF,,0,1,3,0,1,0,phishingWriting100p,hamWriting75p,phishingStyling50p,hamStyling75p,seeing logo
182305555,33,M,HS,United States,YM,,0,1,0,3,1,1,phishingWriting50p,hamWriting50p,phishingStyling50p,hamStyling50p,Checking the links by hovering over them and just my general understanding of phishing scams
77929435,36,M,BD,United States,YF,,0,1,3,0,1,0,phishingWriting100p,hamWriting75p,phishingStyling50p,hamStyling75p,some brand
836604283,47,M,HS,United States,YM,,0,1,3,1,3,1,phishingWriting25p,hamWriting50p,phishingStyling25p,hamStyling50p,all of them
626430483,33,F,BD,United States,YF,,0,1,3,2,2,1,phishingWriting100p,hamWriting75p,phishingStyling75p,hamStyling100p,
358476084,38,F,HS,United States,YM,,0,1,3,3,1,1,phishingWriting25p,hamWriting25p,phishingStyling25p,hamStyling25p,I used all the criteria that you provided me at the start of the study
344081825,33,M,HS,United States,YM,,0,1,3,3,1,1,phishingWriting50p,hamWriting75p,phishingStyling50p,hamStyling50p,I paid close attention to the subject field formatting of the email contents of the email and most importantly any links within the email itself If any of those seemed even remotely fishy I deemed them as a phishing attempt and reported it so
231907372,38,M,BD,United States,YF,,0,1,3,0,1,0,phishingWriting75p,hamWriting50p,phishingStyling75p,hamStyling50p,some identify
706203298,28,F,BD,United States,A,,0,0,0,1,0,0,phishingWriting100p,hamWriting75p,phishingStyling75p,hamStyling75p,email was a phishing
166515386,42,M,MD,United States,A,,0,1,0,1,0,1,phishingWriting75p,hamWriting75p,phishingStyling50p,hamStyling100p,good
293449694,30,M,BD,United States,YF,,0,1,3,3,1,1,phishingWriting25p,hamWriting50p,phishingStyling50p,hamStyling75p,SenderMismatched name and email address Does the sender name seem like a legitimate representative of the company they claim to be from Does the email address match the expected format eg invalid URL removed
416361962,49,M,BD,United States,YF,,0,1,3,3,1,1,phishingWriting50p,hamWriting50p,phishingStyling25p,hamStyling25p,I checked the link addresses in the email and the address where the email was from
